timestamp,symbol,open,high,low,close,adj_close,volume,bid,ask
,,,,,,,,,
2018-01-02T00:00:00Z,AAPL,42.540000915527344,43.07500076293945,42.314998626708984,43.064998626708984,40.341880798339844,102223600,43.04346612739563,43.08653112602234
2018-01-03T00:00:00Z,AAPL,43.13249969482422,43.63750076293945,42.9900016784668,43.057498931884766,40.33485794067383,118071600,43.03597018241882,43.07902768135071
2018-01-04T00:00:00Z,AAPL,43.1349983215332,43.36750030517578,43.02000045776367,43.25749969482422,40.52222442626953,89738400,43.23587094497681,43.27912844467163
2018-01-05T00:00:00Z,AAPL,43.36000061035156,43.842498779296875,43.26250076293945,43.75,40.98357009887695,94640000,43.728125000000006,43.771874999999994
2018-01-08T00:00:00Z,AAPL,43.587501525878906,43.90250015258789,43.48249816894531,43.587501525878906,40.83135223388672,82271200,43.56570777511597,43.609295276641845
2018-01-09T00:00:00Z,AAPL,43.63750076293945,43.76499938964844,43.352500915527344,43.58250045776367,40.82666778564453,86336000,43.56070920753479,43.60429170799255
2018-01-10T00:00:00Z,AAPL,43.290000915527344,43.57500076293945,43.25,43.5724983215332,40.81730270385742,95839600,43.55071207237244,43.594284570693965
2018-01-11T00:00:00Z,AAPL,43.647499084472656,43.872501373291016,43.622501373291016,43.81999969482422,41.04914093017578,74670800,43.79808969497681,43.84190969467163
2018-01-12T00:00:00Z,AAPL,44.04499816894531,44.34000015258789,43.912498474121094,44.272499084472656,41.47303009033203,101672400,44.25036283493042,44.29463533401489
2018-01-16T00:00:00Z,AAPL,44.474998474121094,44.84749984741211,44.03499984741211,44.04750061035156,41.26226806640625,118263600,44.02547686004639,44.069524360656736
2018-01-17T00:00:00Z,AAPL,44.037498474121094,44.8125,43.76750183105469,44.775001525878906,41.94376754760742,137547200,44.75261402511597,44.797389026641845
2018-01-18T00:00:00Z,AAPL,44.842498779296875,45.025001525878906,44.5625,44.814998626708984,41.98123550415039,124773600,44.79259112739563,44.83740612602234
2018-01-19T00:00:00Z,AAPL,44.65250015258789,44.89500045776367,44.352500915527344,44.6150016784668,41.793880462646484,129700400,44.592694177627564,44.63730917930603
2018-01-22T00:00:00Z,AAPL,44.32500076293945,44.44499969482422,44.150001525878906,44.25,41.45195007324219,108434400,44.227875000000004,44.272124999999996
2018-01-23T00:00:00Z,AAPL,44.32500076293945,44.86000061035156,44.20500183105469,44.2599983215332,41.46131896972656,130756400,44.23786832237244,44.282128320693964
2018-01-24T00:00:00Z,AAPL,44.3125,44.32500076293945,43.29999923706055,43.55500030517578,40.8009033203125,204420400,43.53322280502319,43.57677780532837
2018-01-25T00:00:00Z,AAPL,43.627498626708984,43.73749923706055,42.63249969482422,42.77750015258789,40.07257080078125,166116000,42.7561114025116,42.79888890266418
2018-01-26T00:00:00Z,AAPL,43.0,43.0,42.51499938964844,42.877498626708984,40.16624450683594,156572000,42.85605987739563,42.89893737602234
2018-01-29T00:00:00Z,AAPL,42.540000915527344,42.540000915527344,41.76750183105469,41.9900016784668,39.33486557006836,202561600,41.96900667762757,42.010996679306025
2018-01-30T00:00:00Z,AAPL,41.38249969482422,41.842498779296875,41.17499923706055,41.74250030517578,39.10300827026367,184192800,41.72162905502319,41.76337155532837
2018-01-31T00:00:00Z,AAPL,41.717498779296875,42.11000061035156,41.625,41.85749816894531,39.21074295043945,129915600,41.836569419860844,41.87842691802978
2018-02-01T00:00:00Z,AAPL,41.79249954223633,42.154998779296875,41.689998626708984,41.94499969482422,39.29271697998047,188923200,41.92402719497681,41.96597219467163
2018-02-02T00:00:00Z,AAPL,41.5,41.70000076293945,40.025001525878906,40.125,37.58779525756836,346375200,40.104937500000005,40.145062499999995
2018-02-05T00:00:00Z,AAPL,39.775001525878906,40.970001220703125,39.0,39.122501373291016,36.648677825927734,290954000,39.10294012260437,39.14206262397766
2018-02-06T00:00:00Z,AAPL,38.70750045776367,40.93000030517578,38.5,40.75749969482422,38.1802864074707,272975200,40.73712094497681,40.77787844467163
2018-02-07T00:00:00Z,AAPL,40.772499084472656,40.849998474121094,39.76750183105469,39.8849983215332,37.362972259521484,206434400,39.86505582237244,39.904940820693966
2018-02-08T00:00:00Z,AAPL,40.0724983215332,40.25,38.75749969482422,38.787498474121094,36.33487319946289,217562000,38.76810472488403,38.806892223358155
2018-02-09T00:00:00Z,AAPL,39.26750183105469,39.47249984741211,37.560001373291016,39.102500915527344,36.779293060302734,282690400,39.082949665069584,39.1220521659851
2018-02-12T00:00:00Z,AAPL,39.625,40.97249984741211,39.377498626708984,40.6775016784668,38.260711669921875,243278000,40.65716292762757,40.69784042930603
2018-02-13T00:00:00Z,AAPL,40.48749923706055,41.1875,40.412498474121094,41.084999084472656,38.644004821777344,130196800,41.064456584930426,41.10554158401489
2018-02-14T00:00:00Z,AAPL,40.7599983215332,41.8849983215332,40.720001220703125,41.842498779296875,39.356502532958984,162579600,41.82157752990723,41.86342002868652
2018-02-15T00:00:00Z,AAPL,42.4474983215332,43.272499084472656,42.25,43.247501373291016,40.67802810668945,204588800,43.22587762260437,43.26912512397766
2018-02-16T00:00:00Z,AAPL,43.09000015258789,43.70500183105469,42.942501068115234,43.10749816894531,40.54633331298828,160704400,43.085944419860844,43.12905191802978
2018-02-20T00:00:00Z,AAPL,43.01250076293945,43.564998626708984,42.85499954223633,42.962501525878906,40.40996551513672,135722000,42.94102027511597,42.983982776641845
2018-02-21T00:00:00Z,AAPL,43.20750045776367,43.529998779296875,42.752498626708984,42.76750183105469,40.22654724121094,149886400,42.74611808013916,42.78888558197021
2018-02-22T00:00:00Z,AAPL,42.95000076293945,43.48749923706055,42.9275016784668,43.125,40.56281280517578,123967600,43.103437500000005,43.146562499999995
2018-02-23T00:00:00Z,AAPL,43.41749954223633,43.912498474121094,43.3849983215332,43.875,41.268245697021484,135249600,43.8530625,43.8969375
2018-02-26T00:00:00Z,AAPL,44.087501525878906,44.84749984741211,44.0525016784668,44.74250030517578,42.08420181274414,152648800,44.72012905502319,44.76487155532837
2018-02-27T00:00:00Z,AAPL,44.775001525878906,45.119998931884766,44.540000915527344,44.59749984741211,41.94782638549805,155712400,44.5752010974884,44.619798597335816
2018-02-28T00:00:00Z,AAPL,44.814998626708984,45.154998779296875,44.51250076293945,44.529998779296875,41.884334564208984,151128400,44.50773377990723,44.55226377868652
2018-03-01T00:00:00Z,AAPL,44.6349983215332,44.94499969482422,43.165000915527344,43.75,41.15066146850586,195208000,43.728125000000006,43.771874999999994
2018-03-02T00:00:00Z,AAPL,43.20000076293945,44.07500076293945,43.11249923706055,44.0525016784668,41.43520736694336,153816000,44.030475427627564,44.07452792930603
2018-03-05T00:00:00Z,AAPL,43.8025016784668,44.435001373291016,43.630001068115234,44.20500183105469,41.57863235473633,113605600,44.182899330139165,44.22710433197021
